2021-03-02T06:20:19.879515600Z - Init
2021-03-02T06:20:20.320921800Z - Start
2021-03-02T15:09:29.161742100Z - second line main loop. Result is 555032490
2021-03-02T15:09:30.105101500Z - second line main loop. Result is 555346956
2021-03-02T15:09:31.079710900Z - second line main loop. Result is 555661422
2021-03-02T15:09:31.711546800Z - second line main loop. Result is 555975888
2021-03-02T15:09:32.545531200Z - second line main loop. Result is 556290354
2021-03-02T15:09:33.295531200Z - second line main loop. Result is 556604820
2021-03-02T15:09:34.126585900Z - second line main loop. Result is 556919286
2021-03-02T15:09:35.301390600Z - second line main loop. Result is 557233752
2021-03-02T15:09:36.131468700Z - second line main loop. Result is 557548218
2021-03-02T15:09:36.932250Z - second line main loop. Result is 557862684
2021-03-02T15:09:38.147093700Z - second line main loop. Result is 558177150
2021-03-02T15:09:38.690062500Z - second line main loop. Result is 558491616
2021-03-02T15:09:39.313109300Z - second line main loop. Result is 558806082
2021-03-02T15:09:39.999632800Z - second line main loop. Result is 559120548
2021-03-02T15:09:40.621703100Z - second line main loop. Result is 559435014
2021-03-02T15:09:41.472289Z - second line main loop. Result is 559749480
2021-03-02T15:09:42.300414Z - second line main loop. Result is 560063946
2021-03-02T15:09:43.231078100Z - second line main loop. Result is 560378412
2021-03-02T15:09:44.037718700Z - second line main loop. Result is 560692878
2021-03-02T15:09:44.836546800Z - second line main loop. Result is 561007344
2021-03-02T15:09:45.715453100Z - second line main loop. Result is 561321810
2021-03-02T15:09:46.567992100Z - second line main loop. Result is 561636276
2021-03-02T15:09:47.327757800Z - second line main loop. Result is 561950742
2021-03-02T15:09:48.218382800Z - second line main loop. Result is 562265208
2021-03-02T15:09:49.097289Z - second line main loop. Result is 562579674
2021-03-02T15:09:50.251585900Z - second line main loop. Result is 562894140
2021-03-02T15:09:51.148070300Z - second line main loop. Result is 563208606
2021-03-02T15:09:52.024046800Z - second line main loop. Result is 563523072
2021-03-02T15:09:52.883421800Z - second line main loop. Result is 563837538
2021-03-02T15:09:53.916625Z - second line main loop. Result is 564152004
2021-03-02T15:09:54.901976500Z - second line main loop. Result is 564466470
2021-03-02T15:09:55.974242100Z - second line main loop. Result is 564780936
2021-03-02T15:09:57.060179600Z - second line main loop. Result is 565095402
2021-03-02T15:09:58.092406200Z - second line main loop. Result is 565409868
2021-03-02T15:09:59.413695300Z - second line main loop. Result is 565724334
2021-03-02T15:10:00.584593700Z - second line main loop. Result is 566038800
2021-03-02T15:10:02.036742100Z - second line main loop. Result is 566353266
2021-03-02T15:10:03.567015600Z - second line main loop. Result is 566667732
2021-03-02T15:10:05.304320300Z - second line main loop. Result is 566982198
2021-03-02T15:10:06.688109300Z - second line main loop. Result is 567296664
2021-03-02T15:10:07.526976500Z - second line main loop. Result is 567611130
2021-03-02T15:10:08.835570300Z - second line main loop. Result is 567925596
2021-03-02T15:10:10.466429600Z - second line main loop. Result is 568240062
2021-03-02T15:10:11.394164Z - second line main loop. Result is 568554528
2021-03-02T15:10:11.986937500Z - second line main loop. Result is 568868994
2021-03-02T15:10:12.907835900Z - second line main loop. Result is 569183460
2021-03-02T15:10:13.652953100Z - second line main loop. Result is 569497926
2021-03-02T15:10:14.840453100Z - second line main loop. Result is 569812392
2021-03-02T15:10:15.640257800Z - second line main loop. Result is 570126858
2021-03-02T15:10:16.526976500Z - second line main loop. Result is 570441324
2021-03-02T15:10:17.403929600Z - second line main loop. Result is 570755790
2021-03-02T15:10:18.503539Z - second line main loop. Result is 571070256
2021-03-02T15:10:19.546507800Z - second line main loop. Result is 571384722
2021-03-02T15:10:20.735960900Z - second line main loop. Result is 571699188
2021-03-02T15:10:21.788695300Z - second line main loop. Result is 572013654
2021-03-02T15:10:23.074828100Z - second line main loop. Result is 572328120
2021-03-02T15:10:23.901976500Z - second line main loop. Result is 572642586
2021-03-02T15:10:24.647093700Z - second line main loop. Result is 572957052
2021-03-02T15:10:25.565062500Z - second line main loop. Result is 573271518
2021-03-02T15:10:26.501585900Z - second line main loop. Result is 573585984
2021-03-02T15:10:27.546507800Z - second line main loop. Result is 573900450
2021-03-02T15:10:28.732054600Z - second line main loop. Result is 574214916
2021-03-02T15:10:29.914671800Z - second line main loop. Result is 574529382
2021-03-02T15:10:30.883421800Z - second line main loop. Result is 574843848
2021-03-02T15:10:31.930296800Z - second line main loop. Result is 575158314
2021-03-02T15:10:32.627562500Z - second line main loop. Result is 575472780
2021-03-02T15:10:33.643187500Z - second line main loop. Result is 575787246
2021-03-02T15:10:34.594359300Z - second line main loop. Result is 576101712
2021-03-02T15:10:35.599242100Z - second line main loop. Result is 576416178
2021-03-02T15:10:36.540648400Z - second line main loop. Result is 576730644
2021-03-02T15:10:37.457640600Z - second line main loop. Result is 577045110
2021-03-02T15:10:38.699828100Z - second line main loop. Result is 577359576
2021-03-02T15:10:39.474242100Z - second line main loop. Result is 577674042
2021-03-02T15:10:40.247679600Z - second line main loop. Result is 577988508
2021-03-02T15:10:40.837523400Z - second line main loop. Result is 578302974
2021-03-02T15:10:41.575804600Z - second line main loop. Result is 578617440
2021-03-02T15:10:42.253539Z - second line main loop. Result is 578931906
2021-03-02T15:10:42.716429600Z - second line main loop. Result is 579246372
2021-03-02T15:10:43.303343700Z - second line main loop. Result is 579560838
2021-03-02T15:10:43.897093700Z - second line main loop. Result is 579875304
2021-03-02T15:10:44.814085900Z - second line main loop. Result is 580189770
2021-03-02T15:10:45.656859300Z - second line main loop. Result is 580504236
2021-03-02T15:10:46.657835900Z - second line main loop. Result is 580818702
2021-03-02T15:10:47.589476500Z - second line main loop. Result is 581133168
2021-03-02T15:10:48.514281200Z - second line main loop. Result is 581447634
2021-03-02T15:10:49.562132800Z - second line main loop. Result is 581762100
2021-03-02T15:10:50.529906200Z - second line main loop. Result is 582076566
2021-03-02T15:10:51.271117100Z - second line main loop. Result is 582391032
2021-03-02T15:10:52.246703100Z - second line main loop. Result is 582705498
2021-03-02T15:10:53.107054600Z - second line main loop. Result is 583019964
2021-03-02T15:10:54.035765600Z - second line main loop. Result is 583334430
2021-03-02T15:10:54.914671800Z - second line main loop. Result is 583648896
2021-03-02T15:10:55.730101500Z - second line main loop. Result is 583963362
2021-03-02T15:10:56.653929600Z - second line main loop. Result is 584277828
2021-03-02T15:10:57.668578100Z - second line main loop. Result is 584592294
2021-03-02T15:10:58.325804600Z - second line main loop. Result is 584906760
2021-03-02T15:10:59.260375Z - second line main loop. Result is 585221226
2021-03-02T15:11:00.355101500Z - second line main loop. Result is 585535692
2021-03-02T15:11:01.054320300Z - second line main loop. Result is 585850158
2021-03-02T15:11:02.008421800Z - second line main loop. Result is 586164624
2021-03-02T15:11:02.782835900Z - second line main loop. Result is 586479090
2021-03-02T15:11:03.731078100Z - second line main loop. Result is 586793556
2021-03-02T15:11:04.911742100Z - second line main loop. Result is 587108022
2021-03-02T15:11:05.707640600Z - second line main loop. Result is 587422488
2021-03-02T15:11:06.688109300Z - second line main loop. Result is 587736954
2021-03-02T15:11:07.809203100Z - second line main loop. Result is 588051420
2021-03-02T15:11:09.028929600Z - second line main loop. Result is 588365886
2021-03-02T15:11:09.828734300Z - second line main loop. Result is 588680352
2021-03-02T15:11:10.899046800Z - second line main loop. Result is 588994818
2021-03-02T15:11:12.060179600Z - second line main loop. Result is 589309284
2021-03-02T15:11:13.116820300Z - second line main loop. Result is 589623750
2021-03-02T15:11:13.889281200Z - second line main loop. Result is 589938216
2021-03-02T15:11:14.971312500Z - second line main loop. Result is 590252682
2021-03-02T15:11:16.025023400Z - second line main loop. Result is 590567148
2021-03-02T15:11:17.248656200Z - second line main loop. Result is 590881614
2021-03-02T15:11:17.960570300Z - second line main loop. Result is 591196080
2021-03-02T15:11:19.130492100Z - second line main loop. Result is 591510546
2021-03-02T15:11:20.038695300Z - second line main loop. Result is 591825012
2021-03-02T15:11:21.072875Z - second line main loop. Result is 592139478
2021-03-02T15:11:21.854125Z - second line main loop. Result is 592453944
2021-03-02T15:11:22.869750Z - second line main loop. Result is 592768410
2021-03-02T15:11:23.767210900Z - second line main loop. Result is 593082876
2021-03-02T15:11:25.090453100Z - second line main loop. Result is 593397342
2021-03-02T15:11:25.825804600Z - second line main loop. Result is 593711808
2021-03-02T15:11:26.790648400Z - second line main loop. Result is 594026274
2021-03-02T15:11:27.737914Z - second line main loop. Result is 594340740
2021-03-02T15:11:29.420531200Z - second line main loop. Result is 594655206
2021-03-02T15:11:30.537718700Z - second line main loop. Result is 594969672
2021-03-02T15:11:31.450804600Z - second line main loop. Result is 595284138
2021-03-02T15:11:32.350218700Z - second line main loop. Result is 595598604
2021-03-02T15:11:33.180296800Z - second line main loop. Result is 595913070
2021-03-02T15:11:34.071898400Z - second line main loop. Result is 596227536
2021-03-02T15:11:34.879515600Z - second line main loop. Result is 596542002
2021-03-02T15:11:36.166625Z - second line main loop. Result is 596856468
2021-03-02T15:11:37.237914Z - second line main loop. Result is 597170934
2021-03-02T15:11:38.008421800Z - second line main loop. Result is 597485400
2021-03-02T15:11:38.788695300Z - second line main loop. Result is 597799866
2021-03-02T15:11:39.877562500Z - second line main loop. Result is 598114332
2021-03-02T15:11:40.694945300Z - second line main loop. Result is 598428798
2021-03-02T15:11:41.537718700Z - second line main loop. Result is 598743264
2021-03-02T15:11:42.657835900Z - second line main loop. Result is 599057730
2021-03-02T15:11:43.552367100Z - second line main loop. Result is 599372196
2021-03-02T15:11:44.231078100Z - second line main loop. Result is 599686662
2021-03-02T15:11:45.190062500Z - second line main loop. Result is 600001128
2021-03-02T15:11:46.182250Z - second line main loop. Result is 600315594
2021-03-02T15:11:46.812132800Z - second line main loop. Result is 600630060
2021-03-02T15:11:47.738890600Z - second line main loop. Result is 600944526
2021-03-02T15:11:48.822875Z - second line main loop. Result is 601258992
2021-03-02T15:11:49.692992100Z - second line main loop. Result is 601573458
2021-03-02T15:11:50.673460900Z - second line main loop. Result is 601887924
2021-03-02T15:11:51.589476500Z - second line main loop. Result is 602202390
2021-03-02T15:11:52.554320300Z - second line main loop. Result is 602516856
2021-03-02T15:11:53.553343700Z - second line main loop. Result is 602831322
2021-03-02T15:11:54.503539Z - second line main loop. Result is 603145788
2021-03-02T15:11:55.695921800Z - second line main loop. Result is 603460254
2021-03-02T15:11:56.679320300Z - second line main loop. Result is 603774720
2021-03-02T15:11:58.093382800Z - second line main loop. Result is 604089186
2021-03-02T15:11:59.030882800Z - second line main loop. Result is 604403652
2021-03-02T15:11:59.829710900Z - second line main loop. Result is 604718118
2021-03-02T15:12:00.825804600Z - second line main loop. Result is 605032584
2021-03-02T15:12:01.757445300Z - second line main loop. Result is 605347050
2021-03-02T15:12:02.785765600Z - second line main loop. Result is 605661516
2021-03-02T15:12:03.975218700Z - second line main loop. Result is 605975982
2021-03-02T15:12:04.736937500Z - second line main loop. Result is 606290448
2021-03-02T15:12:05.537718700Z - second line main loop. Result is 606604914
2021-03-02T15:12:06.418578100Z - second line main loop. Result is 606919380
2021-03-02T15:12:07.215453100Z - second line main loop. Result is 607233846
2021-03-02T15:12:08.165648400Z - second line main loop. Result is 607548312
2021-03-02T15:12:09.225218700Z - second line main loop. Result is 607862778
2021-03-02T15:12:10.030882800Z - second line main loop. Result is 608177244
2021-03-02T15:12:10.582640600Z - second line main loop. Result is 608491710
2021-03-02T15:12:11.298460900Z - second line main loop. Result is 608806176
2021-03-02T15:12:11.869750Z - second line main loop. Result is 609120642
2021-03-02T15:12:12.879515600Z - second line main loop. Result is 609435108
2021-03-02T15:12:13.523070300Z - second line main loop. Result is 609749574
2021-03-02T15:12:14.463500Z - second line main loop. Result is 610064040
2021-03-02T15:12:15.327757800Z - second line main loop. Result is 610378506
2021-03-02T15:12:16.148070300Z - second line main loop. Result is 610692972
2021-03-02T15:12:17.161742100Z - second line main loop. Result is 611007438
2021-03-02T15:12:18.104125Z - second line main loop. Result is 611321904
2021-03-02T15:12:19.262328100Z - second line main loop. Result is 611636370
2021-03-02T15:12:20.299437500Z - second line main loop. Result is 611950836
2021-03-02T15:12:21.297484300Z - second line main loop. Result is 612265302
2021-03-02T15:12:22.064085900Z - second line main loop. Result is 612579768
2021-03-02T15:12:22.965453100Z - second line main loop. Result is 612894234
2021-03-02T15:12:23.898070300Z - second line main loop. Result is 613208700
2021-03-02T15:12:24.669554600Z - second line main loop. Result is 613523166
2021-03-02T15:12:25.467406200Z - second line main loop. Result is 613837632
2021-03-02T15:12:26.447875Z - second line main loop. Result is 614152098
2021-03-02T15:12:27.133421800Z - second line main loop. Result is 614466564
2021-03-02T15:12:27.983031200Z - second line main loop. Result is 614781030
2021-03-02T15:12:28.671507800Z - second line main loop. Result is 615095496
2021-03-02T15:12:29.463500Z - second line main loop. Result is 615409962
2021-03-02T15:12:30.823851500Z - second line main loop. Result is 615724428
2021-03-02T15:12:31.506468700Z - second line main loop. Result is 616038894
2021-03-02T15:12:32.084593700Z - second line main loop. Result is 616353360
2021-03-02T15:12:32.962523400Z - second line main loop. Result is 616667826
2021-03-02T15:12:33.685179600Z - second line main loop. Result is 616982292
2021-03-02T15:12:34.703734300Z - second line main loop. Result is 617296758
2021-03-02T15:12:35.599242100Z - second line main loop. Result is 617611224
2021-03-02T15:12:36.767210900Z - second line main loop. Result is 617925690
2021-03-02T15:12:37.909789Z - second line main loop. Result is 618240156
2021-03-02T15:12:38.777953100Z - second line main loop. Result is 618554622
2021-03-02T15:12:39.832640600Z - second line main loop. Result is 618869088
2021-03-02T15:12:40.611937500Z - second line main loop. Result is 619183554
2021-03-02T15:12:41.800414Z - second line main loop. Result is 619498020
2021-03-02T15:12:42.546507800Z - second line main loop. Result is 619812486
2021-03-02T15:12:43.359007800Z - second line main loop. Result is 620126952
2021-03-02T15:12:44.419554600Z - second line main loop. Result is 620441418
2021-03-02T15:12:45.859984300Z - second line main loop. Result is 620755884
2021-03-02T15:12:46.858031200Z - second line main loop. Result is 621070350
2021-03-02T15:12:47.575804600Z - second line main loop. Result is 621384816
2021-03-02T15:12:48.593382800Z - second line main loop. Result is 621699282
2021-03-02T15:12:49.404906200Z - second line main loop. Result is 622013748
2021-03-02T15:12:49.962523400Z - second line main loop. Result is 622328214
2021-03-02T15:12:50.695921800Z - second line main loop. Result is 622642680
2021-03-02T15:12:51.638304600Z - second line main loop. Result is 622957146
2021-03-02T15:12:52.733031200Z - second line main loop. Result is 623271612
2021-03-02T15:12:53.537718700Z - second line main loop. Result is 623586078
2021-03-02T15:12:54.583617100Z - second line main loop. Result is 623900544
2021-03-02T15:12:55.344359300Z - second line main loop. Result is 624215010
2021-03-02T15:12:56.530882800Z - second line main loop. Result is 624529476
2021-03-02T15:12:57.431273400Z - second line main loop. Result is 624843942
2021-03-02T15:12:58.384398400Z - second line main loop. Result is 625158408
2021-03-02T15:12:59.330687500Z - second line main loop. Result is 625472874
2021-03-02T15:13:00.173460900Z - second line main loop. Result is 625787340
2021-03-02T15:13:01.212523400Z - second line main loop. Result is 626101806
2021-03-02T15:13:02.021117100Z - second line main loop. Result is 626416272
2021-03-02T15:13:03.097289Z - second line main loop. Result is 626730738
2021-03-02T15:13:04.491820300Z - second line main loop. Result is 627045204
2021-03-02T15:13:05.618773400Z - second line main loop. Result is 627359670
2021-03-02T15:13:06.413695300Z - second line main loop. Result is 627674136
2021-03-02T15:13:07.385375Z - second line main loop. Result is 627988602
2021-03-02T15:13:08.312132800Z - second line main loop. Result is 628303068
2021-03-02T15:13:09.351195300Z - second line main loop. Result is 628617534
2021-03-02T15:13:10.130492100Z - second line main loop. Result is 628932000
2021-03-02T15:13:11.030882800Z - second line main loop. Result is 629246466
2021-03-02T15:13:11.645140600Z - second line main loop. Result is 629560932
2021-03-02T15:13:12.432250Z - second line main loop. Result is 629875398
2021-03-02T15:13:13.355101500Z - second line main loop. Result is 630189864
2021-03-02T15:13:15.297484300Z - second line main loop. Result is 630504330
2021-03-02T15:13:16.408812500Z - second line main loop. Result is 630818796
2021-03-02T15:13:17.443968700Z - second line main loop. Result is 631133262
2021-03-02T15:13:18.572875Z - second line main loop. Result is 631447728
2021-03-02T15:13:19.466429600Z - second line main loop. Result is 631762194
2021-03-02T15:13:20.646117100Z - second line main loop. Result is 632076660
2021-03-02T15:13:21.523070300Z - second line main loop. Result is 632391126
2021-03-02T15:13:22.645140600Z - second line main loop. Result is 632705592
2021-03-02T15:13:23.487914Z - second line main loop. Result is 633020058
2021-03-02T15:13:24.376585900Z - second line main loop. Result is 633334524
2021-03-02T15:13:24.885375Z - second line main loop. Result is 633648990
2021-03-02T15:13:25.605101500Z - second line main loop. Result is 633963456
2021-03-02T15:13:26.449828100Z - second line main loop. Result is 634277922
2021-03-02T15:13:27.575804600Z - second line main loop. Result is 634592388
2021-03-02T15:13:28.482054600Z - second line main loop. Result is 634906854
2021-03-02T15:13:29.653929600Z - second line main loop. Result is 635221320
2021-03-02T15:13:30.601195300Z - second line main loop. Result is 635535786
2021-03-02T15:13:31.365843700Z - second line main loop. Result is 635850252
2021-03-02T15:13:32.303343700Z - second line main loop. Result is 636164718
2021-03-02T15:13:33.568968700Z - second line main loop. Result is 636479184
2021-03-02T15:13:34.817015600Z - second line main loop. Result is 636793650
2021-03-02T15:13:35.909789Z - second line main loop. Result is 637108116
2021-03-02T15:13:36.878539Z - second line main loop. Result is 637422582
2021-03-02T15:13:37.631468700Z - second line main loop. Result is 637737048
2021-03-02T15:13:38.526Z - second line main loop. Result is 638051514
2021-03-02T15:13:39.388304600Z - second line main loop. Result is 638365980
2021-03-02T15:13:40.229125Z - second line main loop. Result is 638680446
2021-03-02T15:13:41.112914Z - second line main loop. Result is 638994912
2021-03-02T15:13:41.698851500Z - second line main loop. Result is 639309378
2021-03-02T15:13:42.554320300Z - second line main loop. Result is 639623844
2021-03-02T15:13:43.452757800Z - second line main loop. Result is 639938310
2021-03-02T15:13:44.294554600Z - second line main loop. Result is 640252776
2021-03-02T15:13:45.181273400Z - second line main loop. Result is 640567242
2021-03-02T15:13:45.947875Z - second line main loop. Result is 640881708
2021-03-02T15:13:46.763304600Z - second line main loop. Result is 641196174
2021-03-02T15:13:47.847289Z - second line main loop. Result is 641510640
2021-03-02T15:13:48.964476500Z - second line main loop. Result is 641825106
2021-03-02T15:13:50.037718700Z - second line main loop. Result is 642139572
2021-03-02T15:13:50.872679600Z - second line main loop. Result is 642454038
2021-03-02T15:13:51.755492100Z - second line main loop. Result is 642768504
2021-03-02T15:13:52.692015600Z - second line main loop. Result is 643082970
2021-03-02T15:13:53.563109300Z - second line main loop. Result is 643397436
2021-03-02T15:13:54.514281200Z - second line main loop. Result is 643711902
2021-03-02T15:13:55.635375Z - second line main loop. Result is 644026368
2021-03-02T15:13:56.694945300Z - second line main loop. Result is 644340834
2021-03-02T15:13:57.362914Z - second line main loop. Result is 644655300
2021-03-02T15:13:58.321898400Z - second line main loop. Result is 644969766
2021-03-02T15:13:59.039671800Z - second line main loop. Result is 645284232
2021-03-02T15:13:59.969359300Z - second line main loop. Result is 645598698
2021-03-02T15:14:02.384398400Z - second line main loop. Result is 645913164
2021-03-02T15:14:04.285765600Z - second line main loop. Result is 646227630
2021-03-02T15:14:05.289671800Z - second line main loop. Result is 646542096
2021-03-02T15:14:06.951781200Z - second line main loop. Result is 646856562
2021-03-02T15:14:09.067015600Z - second line main loop. Result is 647171028
2021-03-02T15:14:11.499632800Z - second line main loop. Result is 647485494
2021-03-02T15:14:13.090453100Z - second line main loop. Result is 647799960
2021-03-02T15:14:14.685179600Z - second line main loop. Result is 648114426
2021-03-02T15:14:15.597289Z - second line main loop. Result is 648428892
2021-03-02T15:14:16.396117100Z - second line main loop. Result is 648743358
2021-03-02T15:14:17.218382800Z - second line main loop. Result is 649057824
2021-03-02T15:14:18.343382800Z - second line main loop. Result is 649372290
2021-03-02T15:14:19.042601500Z - second line main loop. Result is 649686756
2021-03-02T15:14:20.099242100Z - second line main loop. Result is 650001222
2021-03-02T15:14:21.167601500Z - second line main loop. Result is 650315688
2021-03-02T15:14:22.168578100Z - second line main loop. Result is 650630154
2021-03-02T15:14:23.191039Z - second line main loop. Result is 650944620
2021-03-02T15:14:24.139281200Z - second line main loop. Result is 651259086
2021-03-02T15:14:25.256468700Z - second line main loop. Result is 651573552
2021-03-02T15:14:26.298460900Z - second line main loop. Result is 651888018
2021-03-02T15:14:27.486937500Z - second line main loop. Result is 652202484
2021-03-02T15:14:28.359007800Z - second line main loop. Result is 652516950
2021-03-02T15:14:29.254515600Z - second line main loop. Result is 652831416
2021-03-02T15:14:30.051390600Z - second line main loop. Result is 653145882
2021-03-02T15:14:30.945921800Z - second line main loop. Result is 653460348
2021-03-02T15:14:32.114867100Z - second line main loop. Result is 653774814
2021-03-02T15:14:32.948851500Z - second line main loop. Result is 654089280
2021-03-02T15:14:33.854125Z - second line main loop. Result is 654403746
2021-03-02T15:14:35.136351500Z - second line main loop. Result is 654718212
2021-03-02T15:14:35.975218700Z - second line main loop. Result is 655032678
2021-03-02T15:14:36.780882800Z - second line main loop. Result is 655347144
2021-03-02T15:14:37.738890600Z - second line main loop. Result is 655661610
2021-03-02T15:14:38.710570300Z - second line main loop. Result is 655976076
2021-03-02T15:14:39.620726500Z - second line main loop. Result is 656290542
2021-03-02T15:14:40.743773400Z - second line main loop. Result is 656605008
2021-03-02T15:14:41.511351500Z - second line main loop. Result is 656919474
2021-03-02T15:14:42.716429600Z - second line main loop. Result is 657233940
2021-03-02T15:14:43.930296800Z - second line main loop. Result is 657548406
2021-03-02T15:14:44.766234300Z - second line main loop. Result is 657862872
2021-03-02T15:14:45.916625Z - second line main loop. Result is 658177338
2021-03-02T15:14:46.933226500Z - second line main loop. Result is 658491804
2021-03-02T15:14:47.567015600Z - second line main loop. Result is 658806270
2021-03-02T15:14:48.607054600Z - second line main loop. Result is 659120736
2021-03-02T15:14:49.402953100Z - second line main loop. Result is 659435202
2021-03-02T15:14:50.375609300Z - second line main loop. Result is 659749668
2021-03-02T15:14:51.629515600Z - second line main loop. Result is 660064134
2021-03-02T15:14:52.490843700Z - second line main loop. Result is 660378600
2021-03-02T15:14:53.765257800Z - second line main loop. Result is 660693066
2021-03-02T15:14:54.658812500Z - second line main loop. Result is 661007532
2021-03-02T15:14:55.562132800Z - second line main loop. Result is 661321998
2021-03-02T15:14:56.549437500Z - second line main loop. Result is 661636464
2021-03-02T15:14:57.504515600Z - second line main loop. Result is 661950930
2021-03-02T15:14:58.350218700Z - second line main loop. Result is 662265396
2021-03-02T15:14:59.145140600Z - second line main loop. Result is 662579862
2021-03-02T15:15:00.135375Z - second line main loop. Result is 662894328
2021-03-02T15:15:00.907835900Z - second line main loop. Result is 663208794
2021-03-02T15:15:01.992796800Z - second line main loop. Result is 663523260
2021-03-02T15:15:02.945921800Z - second line main loop. Result is 663837726
2021-03-02T15:15:03.996703100Z - second line main loop. Result is 664152192
2021-03-02T15:15:05.180296800Z - second line main loop. Result is 664466658
2021-03-02T15:15:06.628539Z - second line main loop. Result is 664781124
2021-03-02T15:15:07.568968700Z - second line main loop. Result is 665095590
2021-03-02T15:15:08.633421800Z - second line main loop. Result is 665410056
2021-03-02T15:15:09.416625Z - second line main loop. Result is 665724522
2021-03-02T15:15:10.450804600Z - second line main loop. Result is 666038988
2021-03-02T15:15:11.255492100Z - second line main loop. Result is 666353454
2021-03-02T15:15:12.520140600Z - second line main loop. Result is 666667920
2021-03-02T15:15:13.219359300Z - second line main loop. Result is 666982386
2021-03-02T15:15:14.270140600Z - second line main loop. Result is 667296852
2021-03-02T15:15:15.125609300Z - second line main loop. Result is 667611318
2021-03-02T15:15:16.000609300Z - second line main loop. Result is 667925784
2021-03-02T15:15:16.893187500Z - second line main loop. Result is 668240250
2021-03-02T15:15:18.187132800Z - second line main loop. Result is 668554716
2021-03-02T15:15:19.246703100Z - second line main loop. Result is 668869182
2021-03-02T15:15:20.013304600Z - second line main loop. Result is 669183648
2021-03-02T15:15:20.769164Z - second line main loop. Result is 669498114
2021-03-02T15:15:21.802367100Z - second line main loop. Result is 669812580
2021-03-02T15:15:22.491820300Z - second line main loop. Result is 670127046
2021-03-02T15:15:23.337523400Z - second line main loop. Result is 670441512
2021-03-02T15:15:24.173460900Z - second line main loop. Result is 670755978
2021-03-02T15:15:25.390257800Z - second line main loop. Result is 671070444
2021-03-02T15:15:26.283812500Z - second line main loop. Result is 671384910
2021-03-02T15:15:27.063109300Z - second line main loop. Result is 671699376
2021-03-02T15:15:28.187132800Z - second line main loop. Result is 672013842
2021-03-02T15:15:29.122679600Z - second line main loop. Result is 672328308
2021-03-02T15:15:30.062132800Z - second line main loop. Result is 672642774
2021-03-02T15:15:31.146117100Z - second line main loop. Result is 672957240
2021-03-02T15:15:31.972289Z - second line main loop. Result is 673271706
2021-03-02T15:15:33.143187500Z - second line main loop. Result is 673586172
2021-03-02T15:15:34.245726500Z - second line main loop. Result is 673900638
2021-03-02T15:15:35.273070300Z - second line main loop. Result is 674215104
2021-03-02T15:15:35.947875Z - second line main loop. Result is 674529570
2021-03-02T15:15:36.650023400Z - second line main loop. Result is 674844036
2021-03-02T15:15:37.372679600Z - second line main loop. Result is 675158502
2021-03-02T15:15:38.066039Z - second line main loop. Result is 675472968
2021-03-02T15:15:38.887328100Z - second line main loop. Result is 675787434
2021-03-02T15:15:39.827757800Z - second line main loop. Result is 676101900
2021-03-02T15:15:40.637328100Z - second line main loop. Result is 676416366
2021-03-02T15:15:41.641234300Z - second line main loop. Result is 676730832
2021-03-02T15:15:42.581664Z - second line main loop. Result is 677045298
2021-03-02T15:15:43.580687500Z - second line main loop. Result is 677359764
2021-03-02T15:15:44.628539Z - second line main loop. Result is 677674230
2021-03-02T15:15:45.494750Z - second line main loop. Result is 677988696
2021-03-02T15:15:46.700804600Z - second line main loop. Result is 678303162
2021-03-02T15:15:47.739867100Z - second line main loop. Result is 678617628
2021-03-02T15:15:48.785765600Z - second line main loop. Result is 678932094
2021-03-02T15:15:49.595335900Z - second line main loop. Result is 679246560
2021-03-02T15:15:50.287718700Z - second line main loop. Result is 679561026
2021-03-02T15:15:51.359984300Z - second line main loop. Result is 679875492
2021-03-02T15:15:52.192015600Z - second line main loop. Result is 680189958
2021-03-02T15:15:53.336546800Z - second line main loop. Result is 680504424
2021-03-02T15:15:54.085570300Z - second line main loop. Result is 680818890
2021-03-02T15:15:54.948851500Z - second line main loop. Result is 681133356
2021-03-02T15:15:56.047484300Z - second line main loop. Result is 681447822
2021-03-02T15:15:57.232054600Z - second line main loop. Result is 681762288
2021-03-02T15:15:58.188109300Z - second line main loop. Result is 682076754
2021-03-02T15:15:59.630492100Z - second line main loop. Result is 682391220
2021-03-02T15:16:00.472289Z - second line main loop. Result is 682705686
2021-03-02T15:16:01.563109300Z - second line main loop. Result is 683020152
2021-03-02T15:16:02.745726500Z - second line main loop. Result is 683334618
2021-03-02T15:16:04.110960900Z - second line main loop. Result is 683649084
2021-03-02T15:16:05.384398400Z - second line main loop. Result is 683963550
2021-03-02T15:16:06.408812500Z - second line main loop. Result is 684278016
2021-03-02T15:16:07.243773400Z - second line main loop. Result is 684592482
2021-03-02T15:16:08.117796800Z - second line main loop. Result is 684906948
2021-03-02T15:16:09.249632800Z - second line main loop. Result is 685221414
2021-03-02T15:16:10.175414Z - second line main loop. Result is 685535880
2021-03-02T15:16:10.832640600Z - second line main loop. Result is 685850346
2021-03-02T15:16:11.863890600Z - second line main loop. Result is 686164812
2021-03-02T15:16:12.387328100Z - second line main loop. Result is 686479278
2021-03-02T15:16:13.214476500Z - second line main loop. Result is 686793744
2021-03-02T15:16:14.354125Z - second line main loop. Result is 687108210
2021-03-02T15:16:15.275023400Z - second line main loop. Result is 687422676
2021-03-02T15:16:16.300414Z - second line main loop. Result is 687737142
2021-03-02T15:16:17.319945300Z - second line main loop. Result is 688051608
